player_id,season_id,tsne_x,tsne_y
201579.0,2014-15,19.4380579064,-17.309155816
1737.0,2015-16,47.7198963406,7.29862617153
2484.0,2003-04,-8.54565967292,-15.3698699338
201171.0,2011-12,7.46166611869,-29.2669529954
200770.0,2009-10,-42.5955325863,-13.7349794886
330.0,1996-97,25.1386074055,-37.1919675027
1889.0,2015-16,5.8699124013,-35.2380725936
101114.0,2013-14,-9.88270585676,8.45805392163
959.0,1997-98,-5.79674099258,10.5042479286
2748.0,2007-08,-13.707880469,-36.1304190829
2038.0,2010-11,24.0403601034,23.8468946929
2403.0,2015-16,7.92701598322,-28.7262725424
201152.0,2015-16,24.83712567,-29.8790627381
1731.0,2000-01,4.32476940595,36.7463545443
200779.0,2012-13,-54.8739523123,-14.3466237141
201143.0,2015-16,29.032690363,-2.42618200293
2749.0,2011-12,-31.6537184112,9.16536574128
2572.0,2010-11,-1.73038782723,40.1616554195
682.0,2004-05,-38.2403040602,-6.48561348101
251.0,1999-00,2.13545032284,45.79404579
1425.0,1999-00,6.62182006432,-22.3095106062
201155.0,2012-13,-14.2105686903,-6.40086185051
708.0,2005-06,47.8397849542,-11.1894169333
201939.0,2016-17,-27.3907705493,27.8718718748
195.0,1997-98,-42.9950795093,-13.8169347049
436.0,1997-98,41.6281505631,-12.9319898592
1134.0,1997-98,29.7298589103,-10.8756807769
2594.0,2006-07,-16.2133788276,24.3717250963
2736.0,2009-10,8.82920261556,-2.18505538642
101106.0,2013-14,10.5248487434,-23.772239724
200751.0,2007-08,-33.663569917,2.30331822766
2566.0,2010-11,-18.7502859563,7.15669685621
201949.0,2016-17,-11.5686371997,9.22866654561
201577.0,2014-15,4.7980682847,-21.9772664372
1709.0,1999-00,6.63684205956,-34.6720399742
1888.0,2004-05,28.2223645333,-9.52793561501
185.0,2003-04,-4.73890120949,-37.2907662526
45.0,1999-00,-32.3141415869,8.43836123363
201563.0,2015-16,-3.88035024885,-18.9839336572
173.0,1997-98,-27.7894818629,-17.1917049119
891.0,2002-03,12.6760715219,42.812866677
960.0,1997-98,41.9051572494,-5.18143373983
200826.0,2016-17,-37.1646330752,-10.5680079038
1510.0,2004-05,1.3867031482,-5.34508366668
2198.0,2004-05,6.57190725523,28.3438322433
201147.0,2010-11,-0.871001179939,6.74400071597
1112.0,1999-00,22.0539521892,27.6132408171
202397.0,2013-14,-2.0115665029,-15.9890412977
1607.0,2007-08,33.9106356096,35.2959946972
1740.0,2008-09,-16.5408677101,27.756657869
87.0,2003-04,8.05161646637,24.7462513817
38.0,1997-98,33.8939885158,35.4907316124
2032.0,2002-03,0.477611924316,-40.3520155259
271.0,1999-00,-28.4226686979,1.21511948516
2734.0,2010-11,24.9156649018,0.872028564857
1882.0,2002-03,24.9859222423,-29.772431054
718.0,1999-00,11.8176830863,25.151490808
934.0,1997-98,19.1212523925,-24.030628031
2200.0,2015-16,30.2762459928,-10.1533199202
1737.0,2002-03,18.6371806725,40.6424938632
1747.0,2003-04,-52.1763781369,0.652065164478
29.0,1997-98,2.92724391913,31.1232030945
978.0,2010-11,-21.0009190814,31.2183256512
201158.0,2007-08,6.01821522309,48.7492255066
